sample_id,temperature,variation_id,label,source_text,variation_text,delta_score_2gram,delta_entropy_2gram,delta_variance_2gram,delta_score_3gram,delta_entropy_3gram,delta_variance_3gram,delta_score_4gram,delta_entropy_4gram,delta_variance_4gram,delta_score_5gram,delta_entropy_5gram,delta_variance_5gram
1,1.1,1,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Is transgastric endoscopic splenectomy feasible? This procedure has been shown to be technically possible in a pig model, using a novel method to reach the spleen via the stomach for minimally invasive removal. The study reports encouraging outcomes that may offer advantages over conventional laparoscopic techniques.",2.3685972735685406e-08,0.053979545877510304,0.02271498107084911,0.0018134264647818726,0.022989518224699523,0.0,0.0018108015409528666,0.023530497410194418,0.0,2.3685972735685406e-08,0.024097551579060017,0.0
1,1.1,2,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Can transgastric endoscopic splenectomy be performed? Research in a porcine model indicates that this technique is feasible. It involves accessing the spleen through the stomach, enabling less invasive extraction. The promising study findings suggest it could surpass traditional laparoscopic surgery.",1.1842986367842692e-07,0.0891212977631648,0.02271498107084911,0.009067132323909363,0.12361395596717584,0.0,0.009054007704764333,0.1267517056391423,0.0,1.1842986367842703e-07,0.1300531282481976,0.0
1,1.1,3,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Is it possible to perform splenectomy endoscopically through the stomach? The technique was technically viable in animal models, where the spleen is reached transgastrically for minimally invasive removal. Initial results show potential benefits compared to standard laparoscopic approaches.",1.6580180914979753e-07,0.14176503124858364,0.02271498107084911,0.012693985253473108,0.17768117723745203,0.0,0.012675610786670066,0.18232155679395445,0.0,1.6580180914979784e-07,0.18721154208814594,0.0
1,1.1,4,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Does transgastric endoscopic splenectomy work? Experiments on porcine models suggest this procedure is feasible. It entails accessing the spleen via the stomach lining, allowing minimally invasive extraction, with the study highlighting promising advantages over laparoscopic surgery.",2.1317375462116813e-07,0.1973348824033958,0.02271498107084911,0.01632083818303686,0.23483959107740038,0.0,0.016297213868575813,0.24116205681688774,0.0,2.1317375462116866e-07,0.2478361639045814,0.0
1,1.1,5,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Can a transgastric endoscopic approach be used for splenectomy? In pigs, this method is technically doable. By entering through the stomach, surgeons can remove the spleen minimally invasively, with the pilot study showing favorable outcomes versus traditional laparoscopy.",1.6580180914979753e-07,0.14176503124858364,0.02271498107084911,0.012693985253473108,0.17768117723745203,0.0,0.012675610786670066,0.18232155679395445,0.0,1.6580180914979784e-07,0.18721154208814594,0.0
1,1.1,6,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Is splenectomy through a transgastric endoscopic technique achievable? The porcine model supports its feasibility. This new approach grants access to the spleen via the stomach for less invasive removal, demonstrating encouraging results that may improve upon classic laparoscopic procedures.",1.4211583641411222e-07,0.11509678416642277,0.02271498107084911,0.010880558788691236,0.1502822030493367,0.0,0.0108648092457172,0.1541506798272576,0.0,1.4211583641411244e-07,0.15822400521489444,0.0
1,1.1,7,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Is it possible to remove the spleen endoscopically through the stomach? Studies in a pig model confirm it is feasible. This novel technique allows minimally invasive removal of the spleen by accessing it transgastrically, with outcomes suggesting benefits over existing laparoscopic methods.",7.105791820705622e-08,0.07292293477679124,0.0016600189291508909,0.005440279394345618,0.07232066157962613,0.0,0.0054324046228586,0.07410797215372344,0.0,7.105791820705622e-08,0.0759859069779214,0.0
1,1.1,8,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Can endoscopic splenectomy be performed transgastrically? The technique is technically attainable in a porcine model by reaching the spleen through the stomach, facilitating minimally invasive excision. The investigational results show promise compared to conventional laparoscopic surgery.",2.1317375462116813e-07,0.1973348824033958,0.02271498107084911,0.01632083818303686,0.23483959107740038,0.0,0.016297213868575813,0.24116205681688774,0.0,2.1317375462116866e-07,0.2478361639045814,0.0
1,1.1,9,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Is transgastric endoscopic splenectomy a viable procedure? Evidence from porcine studies demonstrates technical feasibility. The novel method involves spleen removal through stomach access, potentially offering advantages over standard laparoscopic techniques.",3.5528959103527993e-07,0.38538711390633607,0.02271498107084911,0.027201396971728138,0.42899560551835814,0.0,0.027162023114293055,0.4418327522790384,0.0,3.552895910352811e-07,0.45547552868282537,0.0
1,1.1,10,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Could splenectomy be done endoscopically via the stomach? In pigs, this approach is feasible, allowing minimally invasive spleen removal through a transgastric route. The study reveals promising findings that suggest improvements over traditional laparoscopic surgery.",2.3685972735685343e-07,0.2263224192766473,0.02271498107084911,0.01813426464781874,0.26469255422708216,0.0,0.018108015409528687,0.2719337154836414,0.0,2.3685972735685406e-07,0.27958486221916123,0.0
2,1.1,1,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Question: In patients with treated hypertension, does blood pressure vary based on whether a physician or nurse takes the measurement?

Answer: In a study involving 200 patients, systolic blood pressure recorded by physicians was significantly lower (p < 0.001) than readings taken by nurses, attributed to the 'white coat' effect caused by the physician's perceived authority.",1.1842986367842703e-07,0.057286114576585945,0.04960087360888876,0.009067132323909363,0.08855339734144341,0.0,0.009054007704764333,0.09015109699429802,0.0,1.1842986367842703e-07,0.09180754925312229,0.0
2,1.1,2,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Question: Is there a difference in blood pressure readings between physician and nurse measurements in treated hypertensive patients?

Answer: A study of 200 patients found that systolic blood pressure measured by physicians was notably lower (p < 0.001) than when measured by nurses, likely due to the 'white coat' effect from the physician's authority.",1.6580180914979784e-07,0.12143502899581549,0.030098640374757547,0.012693985253473108,0.12629372532429084,0.0,0.012675610786670066,0.12861737782209381,0.0,1.6580180914979784e-07,0.13102826240640475,0.0
2,1.1,3,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Question: Does the measurement of blood pressure in treated hypertension patients differ if taken by doctors versus nurses?

Answer: Among 200 patients, systolic BP taken by physicians was significantly less (p < 0.001) than that recorded by nurses, attributed to the white coat effect linked to the doctor's perceived authority.",2.6054570009253947e-07,0.20417709298908404,0.027034039215855135,0.0199476911126006,0.20633643299782767,0.0,0.019918816950481533,0.2102954088363611,0.0,2.6054570009253947e-07,0.21440987134545564,0.0
2,1.1,4,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Question: In treated hypertensive patients, does blood pressure vary depending on whether a health professional is a doctor or nurse?

Answer: Systolic blood pressure measurements by physicians were significantly lower (p < 0.001) than those by nurses in a 200-patient study, due to a white coat effect from the physician's perceived authority.",2.1317375462116866e-07,0.13477055743926947,0.04817645659928657,0.016320838183036854,0.1655144384775733,0.0,0.0162972138685758,0.1686227124357922,0.0,2.1317375462116866e-07,0.17185025692665912,0.0
2,1.1,5,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Question: Is there a notable difference in blood pressure readings between physicians and nurses for treated hypertensive patients?

Answer: Study of 200 patients showed systolic BP measured by physicians to be significantly lower (p < 0.001) than nurses' measurements, owing to the white coat effect caused by physician authority.",2.8423167282822487e-07,0.16821293688080408,0.06777645659928656,0.02176111757738247,0.22738984219566083,0.0,0.0217296184914344,0.23180161405732447,0.0,2.8423167282822487e-07,0.23638877806423064,0.0
2,1.1,6,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Question: Do blood pressure readings in treated hypertension change when taken by doctors as compared to nurses?

Answer: Systolic BP recorded by physicians was significantly lower (p < 0.001) than by nurses in a study of 200 patients, linked to the white coat syndrome due to physicians' perceived authority.",2.8423167282822487e-07,0.16821293688080408,0.06777645659928656,0.02176111757738247,0.22738984219566083,0.0,0.0217296184914344,0.23180161405732447,0.0,2.8423167282822487e-07,0.23638877806423064,0.0
2,1.1,7,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Question: For patients undergoing hypertension treatment, does the professional taking the blood pressure (doctor vs nurse) affect the reading?

Answer: A research study with 200 patients found physicians recorded significantly lower systolic BP (p < 0.001) than nurses, attributed to the white coat effect related to the physician's authority.",2.8423167282822487e-07,0.19709406940413565,0.04695255438108828,0.02176111757738247,0.22738984219566083,0.0,0.0217296184914344,0.23180161405732447,0.0,2.8423167282822487e-07,0.23638877806423064,0.0
2,1.1,8,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Question: Is blood pressure in treated hypertensive patients significantly different when measured by a physician compared to a nurse?

Answer: In a study of 200 patients, systolic BP was significantly lower (p < 0.001) when measured by physicians than nurses, due to a white coat effect from the doctor's perceived authority.",2.3685972735685406e-07,0.2105686040277428,0.00802091110358713,0.018134264647818726,0.2140088674506,0.020399305555555556,0.018108015409528666,0.18924199963852795,0.0,2.3685972735685406e-07,0.19290366612449228,0.0
2,1.1,9,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Question: Does the role of the medical professional (physician vs nurse) affect blood pressure measurements in treated hypertensive patients?

Answer: Systolic blood pressure measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a 200-patient study, an effect attributed to the white coat phenomenon tied to physician authority.",1.8948778188548325e-07,0.14148924309649402,0.029376456599286553,0.014507411718254981,0.14571181118139354,0.0,0.014486412327622933,0.14842000511827358,0.0,1.8948778188548325e-07,0.15123096972392336,0.0
2,1.1,10,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Question: In patients treated for hypertension, does blood pressure differ based on whether it is measured by a physician or a nurse?

Answer: The systolic blood pressure taken by doctors was found significantly lower (p < 0.001) than nurses' measurements among 200 patients, attributed to the white coat effect stemming from the physician's perceived authority.",1.4211583641411244e-07,0.07610201902293667,0.04926453064699038,0.010880558788691236,0.10724553035359774,0.0,0.0108648092457172,0.10919929196499112,0.0,1.4211583641411244e-07,0.11122563511022499,0.0
3,1.1,1,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,Question: Hepatorenal syndrome: are there overlooked prognostic indicators? Answer: We present for the first time ESLD etiology as a predictor of survival. Renal function (measured by serum creatinine) and urinary sodium (<5 mEq/l) at diagnosis were linked with outcomes.,1.8948778188548304e-07,0.19105523676270808,0.0,0.014507411718254981,0.19574457712609394,0.0,0.014486412327622933,0.20067069546215155,0.0,1.8948778188548325e-07,0.20585205420414887,0.0
3,1.1,2,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,Question: Hepatorenal syndrome: could some prognostic factors be missed? Answer: This study reports for the first time that ESLD etiology is a survival prognostic factor. Renal function indicated by serum creatinine and urinary sodium under 5 mEq/l at diagnosis were associated with prognosis.,9.474389094274162e-08,0.09097177820572666,0.0,0.0072537058591274906,0.09309042306601167,0.0,0.007243206163811466,0.09531017980432566,0.0,9.474389094274162e-08,0.09763846956391786,0.0
3,1.1,3,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,"Question: Hepatorenal syndrome: are certain prognostic factors unrecognized? Answer: We identify for the first time ESLD etiology as a survival predictor. At diagnosis, kidney function (serum creatinine) and urinary Na below 5 mEq/l correlated with outcomes.",2.6054570009253894e-07,0.2732933349996811,0.0,0.019947691112600606,0.2803019651541576,0.0,0.019918816950481547,0.2876820724517817,0.0,2.6054570009253947e-07,0.29546421289383584,0.0
3,1.1,4,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,Question: Hepatorenal syndrome: might there be missing prognostic variables? Answer: We reveal for the first time the role of ESLD etiology in survival prediction. Renal function (serum creatinine) and urinary sodium less than 5 mEq/l upon diagnosis showed an association.,1.6580180914979774e-07,0.1650797503594501,0.0,0.012693985253473108,0.16907633004393308,0.0,0.012675610786670066,0.17327172127403623,0.0,1.6580180914979784e-07,0.17768117723745203,0.0
3,1.1,5,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,"Question: Hepatorenal syndrome: are some prognostic indicators overlooked? Answer: This report documents for the first time ESLD etiology as a factor predicting survival. At diagnosis, renal function (serum creatinine) and urinary Na (<5 mEq/l) were related to prognosis.",2.1317375462116834e-07,0.21772348384486895,0.0,0.016320838183036854,0.22314355131420927,0.0,0.0162972138685758,0.2288415724288484,0.0,2.1317375462116866e-07,0.23483959107740038,0.0
3,1.1,6,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,Question: Hepatorenal syndrome: is there a gap in identified prognostic factors? Answer: We report ESLD etiology as a survival prognostic factor for the first time. Renal function (serum creatinine) and urinary sodium below 5 mEq/l at diagnosis were connected to outcomes.,1.4211583641411244e-07,0.13976194237515838,0.0,0.010880558788691236,0.1431008436406751,0.0,0.0108648092457172,0.14660347419187536,0.0,1.4211583641411244e-07,0.1502822030493367,0.0
3,1.1,7,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,"Question: Hepatorenal syndrome: could prognostic factors be missed? Answer: For the first time, we identify ESLD etiology as a prognostic factor for survival. Kidney function assessed by serum creatinine and urinary sodium under 5 mEq/l at diagnosis correlated with prognosis.",1.6580180914979774e-07,0.1650797503594501,0.0,0.012693985253473108,0.16907633004393308,0.0,0.012675610786670066,0.17327172127403623,0.0,1.6580180914979784e-07,0.17768117723745203,0.0
3,1.1,8,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,Question: Hepatorenal syndrome: are certain survival predictors overlooked? Answer: We highlight ESLD etiology as a prognostic survival factor for the first time. Renal function (serum creatinine) and urinary Na <5 mEq/l at diagnosis were associated with survival.,2.3685972735685364e-07,0.24512245803298427,0.0,0.018134264647818726,0.2513144282809061,0.0,0.018108015409528673,0.2578291093020999,0.0,2.3685972735685406e-07,0.26469255422708216,0.0
3,1.1,9,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,Question: Hepatorenal syndrome: might some prognostic factors be underrecognized? Answer: This is the first report to associate ESLD etiologies with survival prognosis. Kidney function (serum creatinine) and urinary sodium less than 5 mEq/l at diagnosis showed links with survival.,1.8948778188548304e-07,0.19105523676270808,0.0,0.014507411718254981,0.19574457712609394,0.0,0.014486412327622933,0.20067069546215155,0.0,1.8948778188548325e-07,0.20585205420414887,0.0
3,1.1,10,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,Question: Hepatorenal syndrome: are critical prognostic factors ignored? Answer: Our findings indicate ESLD etiology as a new prognostic survival factor. Renal function measured by serum creatinine and urinary sodium <5 mEq/l at diagnosis were found to be significant.,2.1317375462116834e-07,0.21772348384486895,0.0,0.016320838183036854,0.22314355131420927,0.0,0.0162972138685758,0.2288415724288484,0.0,2.1317375462116866e-07,0.23483959107740038,0.0
4,1.1,1,ai,"Question: Aripiprazole: a new risk factor for pathological gambling? 
Answer: Adverse drug reactions were confronted with other already published case reports. The review showed that aripiprazole can induce pathological gambling, an impulse control disorder that has been observed with other atypical antipsychotics. Further research is needed to fully understand the risk factors and mechanisms underlying this phenomenon. 
","Question: Is Aripiprazole a new risk factor for pathological gambling? Answer: Reported adverse drug reactions were compared with existing case studies. The review indicated that aripiprazole may trigger pathological gambling, an impulse control disorder seen with other atypical antipsychotics. Additional studies are required to clarify the risk factors and mechanisms behind this effect.",9.474389094274162e-08,0.04935271570515187,0.017851239669421492,0.0072537058591274906,0.07550755250814589,0.0,0.007243206163811466,0.07696104113612989,0.0,9.474389094274162e-08,0.07847161544149417,0.0
