sample_id,temperature,variation_id,label,source_text,variation_text,delta_score_2gram,delta_entropy_2gram,delta_variance_2gram,delta_score_3gram,delta_entropy_3gram,delta_variance_3gram,delta_score_4gram,delta_entropy_4gram,delta_variance_4gram,delta_score_5gram,delta_entropy_5gram,delta_variance_5gram
1,0.1,1,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Is transgastric endoscopic splenectomy achievable? The procedure seems technically feasible in a porcine model, involving spleen access via the stomach for minimally invasive removal, showing promising results and potential advantages over traditional laparoscopic methods.",2.605457000925387e-07,0.2561753824263291,0.02271498107084911,0.01994769111260062,0.29546421289383584,0.0,0.01991881695048156,0.30368241379822125,0.0,2.6054570009253947e-07,0.31237468504215293,0.0
1,0.1,2,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Can transgastric endoscopic splenectomy be performed? In a porcine model, this technique appears feasible, using stomach access to remove the spleen minimally invasively, with encouraging outcomes suggesting benefits compared to conventional laparoscopic surgery.",2.84231672828224e-07,0.2869470410930828,0.02271498107084911,0.0217611175773825,0.32721291120841567,0.0,0.021729618491434434,0.33647223662121295,0.0,2.8423167282822487e-07,0.3462762367178347,0.0
1,0.1,3,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Is it possible to perform transgastric endoscopic splenectomy? The porcine model indicates technical feasibility, where the spleen is accessed through the stomach for minimally invasive extraction, showing promising results and potential improvements over standard laparoscopic surgery.",2.1317375462116813e-07,0.1973348824033958,0.02271498107084911,0.01632083818303686,0.23483959107740038,0.0,0.016297213868575813,0.24116205681688774,0.0,2.1317375462116866e-07,0.2478361639045814,0.0
1,0.1,4,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Does transgastric endoscopic splenectomy work? Evidence from a porcine model shows it is technically feasible, involving spleen removal through the stomach, offering a minimally invasive approach with promising results and possible advantages over traditional laparoscopy.",2.3685972735685343e-07,0.2263224192766473,0.02271498107084911,0.01813426464781874,0.26469255422708216,0.0,0.018108015409528687,0.2719337154836414,0.0,2.3685972735685406e-07,0.27958486221916123,0.0
1,0.1,5,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Can transgastric endoscopic splenectomy be done? The procedure is technically feasible in a porcine model, accessing the spleen via the stomach for minimally invasive removal, with promising findings suggesting benefits over conventional laparoscopic surgery.",2.605457000925387e-07,0.2561753824263291,0.02271498107084911,0.01994769111260062,0.29546421289383584,0.0,0.01991881695048156,0.30368241379822125,0.0,2.6054570009253947e-07,0.31237468504215293,0.0
1,0.1,6,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Is transgastric endoscopic splenectomy a viable option? In a porcine model, it appears technically feasible by accessing the spleen through the stomach, enabling minimally invasive removal and showing promising results compared to traditional laparoscopic techniques.",2.3685972735685343e-07,0.2263224192766473,0.02271498107084911,0.01813426464781874,0.26469255422708216,0.0,0.018108015409528687,0.2719337154836414,0.0,2.3685972735685406e-07,0.27958486221916123,0.0
1,0.1,7,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Is it feasible to perform transgastric endoscopic splenectomy? The porcine model study suggests technical feasibility, using stomach access for spleen removal in a minimally invasive manner, with encouraging outcomes and potential advantages over laparoscopic surgery.",2.3685972735685343e-07,0.2263224192766473,0.02271498107084911,0.01813426464781874,0.26469255422708216,0.0,0.018108015409528687,0.2719337154836414,0.0,2.3685972735685406e-07,0.27958486221916123,0.0
1,0.1,8,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Can the spleen be removed via transgastric endoscopic splenectomy? This novel approach is technically feasible in a porcine model, involving stomach access for minimally invasive removal, demonstrating promising results and potential benefits over traditional laparoscopy.",2.3685972735685343e-07,0.2263224192766473,0.02271498107084911,0.01813426464781874,0.26469255422708216,0.0,0.018108015409528687,0.2719337154836414,0.0,2.3685972735685406e-07,0.27958486221916123,0.0
1,0.1,9,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Is transgastric endoscopic splenectomy possible? The porcine model indicates it is technically feasible, allowing spleen removal through the stomach in a minimally invasive way, with promising results and potential improvements over standard laparoscopic surgery.",2.605457000925387e-07,0.2561753824263291,0.02271498107084911,0.01994769111260062,0.29546421289383584,0.0,0.01991881695048156,0.30368241379822125,0.0,2.6054570009253947e-07,0.31237468504215293,0.0
1,0.1,10,ai,"Question: Transgastric endoscopic splenectomy: is it possible? Answer: Transgastric endoscopic splenectomy in a porcine model appears technically feasible. This novel approach involves accessing the spleen through the stomach, allowing for minimally invasive removal. The study demonstrates promising results, suggesting potential benefits over traditional laparoscopic surgery. 
","Is transgastric endoscopic splenectomy achievable? The study in a porcine model shows technical feasibility by accessing the spleen through the stomach, enabling minimally invasive removal and suggesting potential benefits compared to traditional laparoscopic methods.",2.605457000925387e-07,0.2561753824263291,0.02271498107084911,0.01994769111260062,0.29546421289383584,0.0,0.01991881695048156,0.30368241379822125,0.0,2.6054570009253947e-07,0.31237468504215293,0.0
2,0.1,1,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Does blood pressure vary in treated hypertensive patients based on whether a physician or a nurse takes the measurement? Systolic blood pressure recorded by physicians was significantly lower (p < 0.001) than that recorded by nurses in a study involving 200 patients, attributed to the physician's perceived authority causing a ""white coat"" effect.",1.8948778188548325e-07,0.14148924309649402,0.029376456599286553,0.014507411718254981,0.14571181118139354,0.0,0.014486412327622933,0.14842000511827358,0.0,1.8948778188548325e-07,0.15123096972392336,0.0
2,0.1,2,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","In treated hypertensive patients, does blood pressure differ when measured by a physician compared to a nurse? A study of 200 patients found systolic BP measured by physicians to be significantly lower (p < 0.001) than measurements taken by nurses, due to the ""white coat"" effect linked to the physician's authority.",2.3685972735685406e-07,0.18284271680534525,0.027845901043731004,0.018134264647818726,0.1857171457950919,0.0,0.018108015409528666,0.18924199963852795,0.0,2.3685972735685406e-07,0.19290366612449228,0.0
2,0.1,3,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Is there a difference in blood pressure readings in treated hypertensive patients depending on whether a nurse or a physician measures it? Research on 200 patients showed systolic BP was significantly lower (p < 0.001) when measured by physicians, attributed to the ""white coat"" effect from the physician's perceived authority.",2.6054570009253947e-07,0.14759364967806832,0.06777645659928656,0.0199476911126006,0.20633643299782767,0.0,0.019918816950481533,0.2102954088363611,0.0,2.6054570009253947e-07,0.21440987134545564,0.0
2,0.1,4,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Does the blood pressure of treated hypertensive patients change based on whether a nurse or physician measures it? In a study of 200 patients, systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses, explained by the ""white coat"" effect due to physician authority.",2.6054570009253947e-07,0.1758853713335764,0.04737715104373101,0.0199476911126006,0.20633643299782767,0.0,0.019918816950481533,0.2102954088363611,0.0,2.6054570009253947e-07,0.21440987134545564,0.0
2,0.1,5,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","For treated hypertensive patients, does blood pressure differ when measured by a nurse versus a physician? A study with 200 patients revealed that systolic BP readings by physicians were significantly lower (p < 0.001) than those by nurses, attributed to the ""white coat"" effect from the physician's perceived authority.",2.8423167282822487e-07,0.16821293688080408,0.06777645659928656,0.02176111757738247,0.22738984219566083,0.0,0.0217296184914344,0.23180161405732447,0.0,2.8423167282822487e-07,0.23638877806423064,0.0
2,0.1,6,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","In treated hypertensive patients, is there a difference in blood pressure readings depending on whether a physician or nurse takes the measurement? A study of 200 patients found systolic BP measured by physicians to be significantly lower (p < 0.001) than that measured by nurses, due to the ""white coat"" effect linked to physician authority.",1.4211583641411244e-07,0.07610201902293667,0.04926453064699038,0.010880558788691236,0.10724553035359774,0.0,0.0108648092457172,0.10919929196499112,0.0,1.4211583641411244e-07,0.11122563511022499,0.0
2,0.1,7,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Does blood pressure in treated hypertensive patients vary depending on whether a nurse or physician measures it? Research involving 200 patients showed systolic BP was significantly lower (p < 0.001) when measured by physicians, attributed to the ""white coat"" effect caused by the physician's perceived authority.",3.552895910352811e-07,0.2327514580183756,0.06777645659928656,0.02720139697172809,0.2933478099874569,0.0,0.027162023114293,0.2992428948528567,0.0,3.552895910352811e-07,0.3053816495511823,0.0
2,0.1,8,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Is there a variation in blood pressure readings in treated hypertensive patients based on whether a physician or nurse performs the measurement? A study of 200 patients found that systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses, due to the ""white coat"" effect from the physician's authority.",1.4211583641411244e-07,0.07610201902293667,0.04926453064699038,0.010880558788691236,0.10724553035359774,0.0,0.0108648092457172,0.10919929196499112,0.0,1.4211583641411244e-07,0.11122563511022499,0.0
2,0.1,9,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","Does the measurement of blood pressure in treated hypertensive patients differ when taken by a physician versus a nurse? In a study of 200 patients, systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses, attributed to the ""white coat"" effect linked to the physician's perceived authority.",1.8948778188548325e-07,0.14148924309649402,0.02937645659928656,0.014507411718254981,0.14571181118139354,0.0,0.014486412327622933,0.14842000511827358,0.0,1.8948778188548325e-07,0.15123096972392336,0.0
2,0.1,10,ai,"Question: Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse? 

Answer: Systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses in a study of 200 patients. The difference was attributed to the perceived authority of the physician, leading to a ""white coat"" effect. 
","For treated hypertensive patients, does blood pressure change depending on whether it is measured by a nurse or a physician? A study of 200 patients showed that systolic BP measured by physicians was significantly lower (p < 0.001) than that measured by nurses, explained by the ""white coat"" effect due to the physician's perceived authority.",1.4211583641411244e-07,0.11146391726153748,0.007667330382961968,0.010880558788691236,0.10724553035359774,0.0,0.0108648092457172,0.10919929196499112,0.0,1.4211583641411244e-07,0.11122563511022499,0.0
3,0.1,1,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,"Question: Hepatorenal syndrome: are we overlooking any prognostic indicators? Answer: We present for the first time that ESLD etiology serves as a prognostic factor for survival. Renal function, measured by serum creatinine, and urinary sodium levels below 5 mEq/l at diagnosis were linked to outcomes.",4.737194547137081e-08,0.04445176257083272,0.0,0.0036268529295637453,0.04546237407675724,0.0,0.003621603081905733,0.04652001563489394,0.0,4.737194547137081e-08,0.047628048989254435,0.0
3,0.1,2,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,"Question: Hepatorenal syndrome: could there be missing prognostic factors? Answer: We identify ESLD etiology as a novel prognostic factor for survival. Renal function, indicated by serum creatinine, and urinary Na under 5 mEq/l at diagnosis correlated with prognosis.",2.1317375462116834e-07,0.21772348384486895,0.0,0.016320838183036854,0.22314355131420927,0.0,0.0162972138685758,0.2288415724288484,0.0,2.1317375462116866e-07,0.23483959107740038,0.0
3,0.1,3,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,"Question: Hepatorenal syndrome: are some prognostic factors being missed? Answer: For the first time, we report ESLD etiology as a survival prognostic factor. Renal function (serum creatinine) and urinary sodium less than 5 mEq/l at diagnosis were associated with prognosis.",1.6580180914979774e-07,0.1650797503594501,0.0,0.012693985253473108,0.16907633004393308,0.0,0.012675610786670066,0.17327172127403623,0.0,1.6580180914979784e-07,0.17768117723745203,0.0
3,0.1,4,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,"Question: Hepatorenal syndrome: might we be missing prognostic factors? Answer: We reveal ESLD etiology as a prognostic factor for survival for the first time. Renal function, expressed by serum creatinine, and urinary Na below 5 mEq/l at diagnosis were found to be linked.",9.474389094274162e-08,0.09097177820572666,0.0,0.0072537058591274906,0.09309042306601167,0.0,0.007243206163811466,0.09531017980432566,0.0,9.474389094274162e-08,0.09763846956391786,0.0
3,0.1,5,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,Question: Hepatorenal syndrome: are there overlooked prognostic factors? Answer: We report ESLD etiology as a prognostic factor for survival for the first time. Renal function (serum creatinine) and urinary sodium under 5 mEq/l at diagnosis were associated with outcomes.,1.8948778188548304e-07,0.19105523676270808,0.0,0.014507411718254981,0.19574457712609394,0.0,0.014486412327622933,0.20067069546215155,0.0,1.8948778188548325e-07,0.20585205420414887,0.0
3,0.1,6,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,"Question: Hepatorenal syndrome: could some prognostic factors be missing? Answer: We demonstrate for the first time that ESLD etiology is a prognostic factor for survival. Renal function, measured by serum creatinine, and urinary Na less than 5 mEq/l at diagnosis were related to prognosis.",7.105791820705622e-08,0.06744128079553224,0.0,0.005440279394345618,0.06899287148695166,0.0,0.0054324046228586,0.07061756721395396,0.0,7.105791820705622e-08,0.07232066157962613,0.0
3,0.1,7,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,Question: Hepatorenal syndrome: are we missing key prognostic factors? Answer: We report ESLD etiology as a survival prognostic factor for the first time. Renal function (serum creatinine) and urinary sodium below 5 mEq/l at diagnosis were found to be associated.,1.6580180914979774e-07,0.1650797503594501,0.0,0.012693985253473108,0.16907633004393308,0.0,0.012675610786670066,0.17327172127403623,0.0,1.6580180914979784e-07,0.17768117723745203,0.0
3,0.1,8,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,"Question: Hepatorenal syndrome: are some prognostic factors overlooked? Answer: For the first time, we identify ESLD etiology as a prognostic factor for survival. Renal function, expressed as serum creatinine, and urinary Na under 5 mEq/l at diagnosis were linked to prognosis.",1.4211583641411244e-07,0.13976194237515838,0.0,0.010880558788691236,0.1431008436406751,0.0,0.0108648092457172,0.14660347419187536,0.0,1.4211583641411244e-07,0.1502822030493367,0.0
3,0.1,9,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,Question: Hepatorenal syndrome: might some prognostic factors be missed? Answer: We present ESLD etiology as a prognostic factor for survival for the first time. Renal function (serum creatinine) and urinary sodium less than 5 mEq/l at diagnosis were associated with outcomes.,1.4211583641411244e-07,0.13976194237515838,0.0,0.010880558788691236,0.1431008436406751,0.0,0.0108648092457172,0.14660347419187536,0.0,1.4211583641411244e-07,0.1502822030493367,0.0
3,0.1,10,human,Question: Hepatorenal syndrome: are we missing some prognostic factors? Answer: We report for the first time ESLD etiology as a prognostic factor for survival. The renal function (expressed as serum creatinine) and urinary Na (<5 mEq/l) at the time of diagnosis were found to be associated with,"Question: Hepatorenal syndrome: are we neglecting prognostic factors? Answer: We report for the first time that ESLD etiology is a prognostic factor for survival. Renal function, indicated by serum creatinine, and urinary Na below 5 mEq/l at diagnosis were found to be related.",9.474389094274162e-08,0.09097177820572666,0.0,0.0072537058591274906,0.09309042306601167,0.0,0.007243206163811466,0.09531017980432566,0.0,9.474389094274162e-08,0.09763846956391786,0.0
4,0.1,1,ai,"Question: Aripiprazole: a new risk factor for pathological gambling? 
Answer: Adverse drug reactions were confronted with other already published case reports. The review showed that aripiprazole can induce pathological gambling, an impulse control disorder that has been observed with other atypical antipsychotics. Further research is needed to fully understand the risk factors and mechanisms underlying this phenomenon. 
","Question: Is Aripiprazole a novel risk factor for pathological gambling? Answer: Adverse drug reactions were compared with previously published case reports. The review indicated that aripiprazole may trigger pathological gambling, an impulse control disorder also seen with other atypical antipsychotics. Additional research is necessary to clarify the risk factors and mechanisms behind this effect.",7.105791820705622e-08,0.030304520734458773,0.017851239669421492,0.005440279394345618,0.056089466651043196,0.0,0.0054324046228586,0.05715841383995013,0.0,7.105791820705622e-08,0.05826890812397556,0.0
